20A6CD	Hewlett Packard	Computer
20A716	Silicon Laboratories	
20A766	Huawei	Phone
20A783	miControl	
20A787	Bointec Taiwan	
20A7F9	Shenzhen Olanboa	
20A8B9	Siemens	Industrial
20A8BF	Huawei	Phone
20A90E	TCT mobile	
20A99B	Microsoft	Computer
20AA25	Ip-Net	
20AA4B	Cisco-Linksys	Router
20AB37	Apple	Phone
20AB48	Huawei	Phone
20AB53	Motorola Mobility LLC,	Phone
20AC9C	China Telecom	
20AD56	AUMOVIO	
20AEB6	Huawei Device	Phone
20AF1B	SteelSeries ApS	Gaming
20B001	Vantiva Technologies	
20B0F7	Enclustra	
20B37F	IEEE Registration	
20B399	Enterasys	Switch
20B5C6	Mimosa	
20B730	TeconGroup	
20B780	Toshiba Visual Solutions	TV
20B7C0	OMICRON	
20B82B	Sagemcom Broadband SAS	Storage
20B83D	Unionman	
20B868	Motorola Mobility LLC,	Phone
20BA36	u-blox	
20BB76	COL GIOVANNI PAOLO SpA	
20BBBC	Hangzhou Ezviz Software	
20BBC0	Cisco	Router
20BBC6	Jabil Circuit Hungary	
20BD1D	Intel Corporate	Computer
20BEB4	Hisense broadband	TV
20BEB8	Amazon	
20BECD	eero	
20BFDB	Dvl	
20C047	Verizon	
20C06D	Shenzhen Spacetek	
20C19B	Intel Corporate	Computer
20C1AF	i Wit Digital Co.,	
20C2B0	Huawei	Phone
20C38F	Texas Instruments	IoT
20C3A4	RetailNext	
20C60D	Shanghai annijie	
20C6EB	Panasonic Corporation	
20C74F	SensorPush	
20C792	Wuhan Maiwe	
20C8B3	Shenzhen Bul-Tech	
20C9D0	Apple	Phone
20CBCC	GridVisibility	
20CC27	Cisco	Router
20CD39	Texas Instruments	IoT
20CD6E	Realme Chongqing Mobile	Phone
20CE2A	IEEE Registration	
20CEC4	Peraso	
20CF30	ASUSTek COMPUTER	Computer
20CFAE	Cisco	Router
20D160	Private	
20D21F	Wincal	
20D25F	SmartCap	
20D276	Itel Mobile Limited	
20D390	Samsung	Phone
20D5AB	Korea Infocom	
20D5BF	Samsung	Phone
20D5C2	Espressif Systems	IoT
20D607	Nokia	
20D75A	Posh Mobile Limited	
20D778	Texas Instruments	IoT
20D80B	Juniper	Router
20D906	Iota	
20DA22	Huawei	Phone
20DBAB	Samsung	Phone
20DBEA	Cisco	Router
20DC93	Cheetah Hi-Tech	
20DCE6	Tp-Link	Router
20DCFD	Huawei Device	Phone
20DE1E	Nokia	
20DE88	IC Realtime	
20DF3F	Nanjing SAC Power Grid	
20DF73	Huawei	Phone
20DFB9	Google	
20E09C	Nokia	
20E15D	TP-Link	Router
20E2A8	Apple	Phone
20E407	Spark	
20E46F	vivo Mobile	Phone
20E525	Huawei Device	Phone
20E52A	Netgear	Router
20E564	Commscope	
20E59B	Panasonic Automotive	
20E6DF	eero	
20E791	Siemens Healthcare	Industrial
20E7B6	Universal	
20E7C8	Espressif	IoT
20E874	Apple	Phone
20E882	zte	Phone
20EAC7	Shenzhen Riopine	
20ED47	Juniper	Router
20ED74	Ability enterprise	
20EE28	Apple	Phone
20EEC6	Elefirst Science &	
20EFBD	Roku	TV
20F002	MTData Developments	
20F094	Google	
20F120	Cisco	Router
20F17C	Huawei	Phone
20F19E	Commscope	
20F1B2	Tuya Smart	Smart Home
20F307	zte	Phone
20F375	Commscope	
20F3A3	Huawei	Phone
20F41B	Shenzhen Bilian	
20F44F	Nokia	
20F452	Shanghai IUV Software	
20F478	Xiaomi	Phone
20F4D4	Apple	Phone
20F510	Codex Digital Limited	
20F543	Hui Zhou Gaoshengda	
20F597	Maasiv	
20F77C	vivo Mobile	Phone
20F83B	Nabu Casa	
20F85E	Delta	
20FA85	Apple	Phone
20FABB	Cambridge Executive	
20FADB	Huahao Kunpeng	
20FDF1	3Com Europe	Switch
20FE00	Amazon	
20FECD	System In Frontier	
20FEDB	M2M Solution S.A.S	
20FF36	Iflytek	
2400BA	Huawei	Phone
2400FA	China Mobile (Hangzhou)	
24016F	Huawei Device	Phone
2401C7	Cisco	Router
240462	Siemens Energy Global	
24050F	MTN Electronic	
240588	Google	
2405F5	Integrated Device	
2406AA	Guangdong Oppo Mobile	Phone
2406F2	Sichuan Tianyi Comheart	
24085D	AUMOVIO Aftermarket	
240917	Devlin Electronics	
240935	Samsung	Phone
240995	Huawei	Phone
240A11	TCT mobile	
240A3F	Samsung	Phone
240A63	Commscope	
240A64	AzureWave	
240AC4	Espressif	IoT
240B0A	Palo Alto	Router
240B2A	Viettel	
240B88	Taicang T&W	
240BB1	KOSTAL Industrie	
240D65	Shenzhen Vsun	
240D6C	Smnd	
240DC2	TCT mobile	
240F5E	Shenzhen z-router	
240F9B	Hangzhou Hikvision	Camera
241064	Shenzhen Ecsino Tecnical	
241125	Hutek	
241145	Xiaomi	Phone
241148	Entropix	
241153	Samsung	Phone
2411D0	Chongqing Ehs Science	
241281	China Mobile Group	
241407	Xiamen Sigmastar	
241510	IEEE Registration	
241551	Huawei Device	Phone
24161B	Cisco	Router
241651	Chipsea Technologies	
24166D	Huawei	Phone
24169D	Cisco	Router
24181D	Samsung	Phone
2418C0	E. Wehrle	
2418C6	Hunan Fn-Link	
241972	Quectel Wireless	
2419A5	New H3C	
241A8C	Squarehead Technology AS	
241AE6	Huawei Device	Phone
241AF7	Sichuan Tianyi Comheart	
241B13	Shanghai Nutshell	
241B44	Hangzhou Tuners	
241B7A	Apple	Phone
241C04	Shenzhen Jehe	
241D48	Sichuan Tianyi Comheart	
241E2B	Zhejiang Cainiao Supply	
241EEB	Apple	Phone
241F2C	Calsys	
241F49	NXP Semiconductors	IoT
241FA0	Huawei	Phone
241FBD	Extreme	Switch
2420C7	Sagemcom Broadband SAS	Storage
242124	Nokia	
24215E	Quectel Wireless	
2421AB	Sony	
242361	vivo Mobile	Phone
24240E	Apple	Phone
2424B7	Samsung	Phone
242642	SHARP	TV
2426BA	Shenzhen Toptel	
2426D6	Huawei	Phone
242730	GD Midea	Appliance
2427E5	Huawei Device	Phone
242856	Beijing Gctech	
2428FD	Hangzhou Hikvision	Camera
242934	Google	
2429B0	Huawei	Phone
2429FE	KYOCERA	Printer
242A04	Cisco	Router
242AEA	Apple	Phone
242BD6	Ring	Smart Home
242CFE	Zhejiang Tmall	
242D4B	F5	
242D6C	eero	
242E02	Huawei	Phone
242E90	Palit Microsystems	
242FD0	TP-Link	Router
242FFA	Toshiba Global Commerce	
2430F8	Huawei Device	Phone
243154	Huawei	Phone
243184	SHARP	TV
2432AE	Hangzhou Hikvision	Camera
24336C	Private	
243408	Edgecore Americas	
2435CC	Zhongshan Scinan	
243672	AMPAK	
2436DA	Cisco	Router
24374C	Cisco SPVTG	Router
2437EF	EMC Electronic Media	Storage
243A82	Irts	
243C20	Dynamode	
243CB0	Dongguan Mentech	
243F30	Oxygen Broadband	
243F75	Hui Zhou Gaoshengda	
243FAA	Huawei Device	Phone
2440AE	NIIC	
24418C	Intel Corporate	Computer
2441FE	WNC	
2442BC	Alinco,incorporated	
2442E3	Shenzhen Ai-Thinker	
2443E2	DASAN Network Solutions	
244427	Huawei	Phone
24456B	Huawei Device	Phone
244597	GEMUE Gebr. Mueller	
2446C8	Motorola Mobility LLC,	Phone
2446E4	Huawei	Phone
24470E	PentronicAB	
244750	Sagemcom Broadband SAS	Storage
244845	Hangzhou Hikvision	Camera
244885	Huawei Device	Phone
24497B	Innovative Converged	
244AF8	Silicon Laboratories	
244B03	Samsung	Phone
244B81	Samsung	Phone
244BF1	Huawei	Phone
244BFE	ASUSTek COMPUTER	Computer
244C07	Huawei	Phone
244CAB	Espressif	IoT
244CE3	Amazon	
244E7B	IEEE Registration	
244ECD	Sagemcom Broadband SAS	Storage
244F1D	iRule	
24506F	Thinkcar	
24526A	Zhejiang Dahua	Camera
2453BF	Enernet	
2453ED	Dell	Computer
24559A	Apple	Phone
24586E	zte	Phone
24587C	Espressif	IoT
245880	Vizeo	
24590B	White Sky Inc. Limited	
2459E5	GD Midea	Appliance
245A4C	Ubiquiti	Router
245A5F	Tp-Link	Router
245AB5	Samsung	Phone
245B83	Renesas Electronics	
245BA7	Apple	Phone
245BF0	Liteon	
245CBF	Ncse	
245CC5	Huawei Device	Phone
245CCB	AXIe Consortium	
245D92	Juniper	Router
245DFC	IEEE Registration	
245E48	Apple	Phone
245EBE	QNAP	Storage
245EE1	United Automotive	
245F9F	Huawei Device	Phone
245FDF	Kyocera	Printer
246078	Huawei	Phone
246081	razberi	
2460B3	Samsung	Phone
24615A	China Mobile Group	
246278	sysmocom - s.f.m.c	
2462AB	Espressif	IoT
2462C6	Huawei Device	Phone
2462CE	Hewlett Packard	Computer
246404	Gsd Viet Nam Technology	
246477	Beijing Xiaomi Mobile	Phone
24649F	Huawei Device	Phone
2464EF	Cyg Sunri	
246511	AVM	
2465E1	Ciena	
246800	Samsung	Phone
246830	Shenzhen Shokzhear	
246880	Braveridge.co	
2468B0	Samsung	Phone
24693E	innodisk	
24694A	Jasmine	
246968	Tp-Link	Router
24698E	Shenzhen Mercury	
2469A5	Huawei	Phone
246A0E	HP	Computer
246AAB	IT-IS	
246C60	Huawei Device	Phone
246C84	Cisco	Router
246C8A	YUKAI Engineering	Smart Home
246D10	Apple	Phone
246E96	Dell	Computer
246F28	Espressif	IoT
246F8C	Huawei Device	Phone
247121	Cisco	Router
247152	Dell	Computer
247189	Texas Instruments	IoT
24724A	Nile Global	
247260	IOTTECH	
2474F7	GoPro	Camera
24753A	Guangdong Oppo Mobile	Phone
2475B3	Guangdong Oppo Mobile	Phone
2475FC	zte	Phone
247625	Texas Instruments	IoT
247645	Huawei Device	Phone
247656	Shanghai Net Miles	
24767D	Cisco SPVTG	Router
247703	Intel Corporate	Computer
247823	Panasonic Entertainment	
2478EF	Nokia	
24792A	Ruckus Wireless	Router
2479EF	Greenpacket Berhad,	
2479F3	Guangdong Oppo Mobile	Phone
2479F8	KUPSON spol. s r.o	
247BA4	China Mobile Group	
247C46	Flextronics	
247C4C	Herman Miller	
247D4D	Texas Instruments	IoT
247E12	Cisco	Router
247E51	zte	Phone
247E7F	D-Fend Solutions A.D	
247F20	Sagemcom Broadband SAS	Storage
247F3C	Huawei	Phone
248000	Westcontrol AS	
24813B	Cisco	Router
24814E	Amd	Computer
248185	Extreme	Switch
2481AA	KSH	
2481C7	Huawei Device	Phone
24828A	Prowave	
2482CA	vivo Mobile	Phone
248498	Beijing Jiaoda	
248602	Bouffalo Lab (Nanjing)	
248625	IEEE Registration	
2486F4	Ctek	
248707	SEnergy	
248894	shenzhen lensun	
248A07	Mellanox	Switch
248AB3	ICTK	
248BE0	Sichuan Tianyi Comheart	
249038	Universal Biosensors	
2491BB	Huawei	Phone
24920E	Samsung	Phone
2493CA	Voxtronic Austria	
249442	Open Road Solutions	
249493	FibRSol Global Network	
249494	Hong Kong Bouffalo Lab	
2494CB	Commscope	
249504	Sfr	
24952F	Google	
2496D5	NEXCON	
249745	Huawei	Phone
2497ED	Techvision Intelligent	
249900	FRITZ!	
249AC8	Shenzhen Skyworth	
249AD8	Yealink(Xiamen)	VoIP
249D2A	LinkData Technology	
249E7D	Beijing Roborock	Appliance
249EAB	Huawei	Phone
249F89	Texas Instruments	IoT
24A02D	shenzhen worldelite	
24A074	Apple	Phone
24A10D	IEEE Registration	
24A160	Espressif	IoT
24A186	Commscope	
24A2E1	Apple	Phone
24A3F0	IEEE Registration	
24A42C	NETIO products a.s	
24A43C	Ubiquiti	Router
24A452	Samsung	Phone
24A487	Huawei Device	Phone
24A495	Thales Canada	
24A52C	Huawei	Phone
24A534	SynTrust	
24A5FF	Fairbanks Scales	
24A65E	zte	Phone
24A6FA	Weifang Goertek	
24A799	Huawei Device	Phone
24A7DC	Sky Uk Limited	
24A87D	Panasonic Automotive	
24A937	Everpure	Storage
24AB81	Apple	Phone
24ACAC	Polar Electro Oy	Wearable
24AECC	Honor Device	Phone
24AF4A	Alcatel-Lucent IPD	VoIP
24AF54	NEXGEN Mediatech	
24AFCC	Chiun Mai Communication	
24B0A9	Shanghai Mobiletek	
24B105	Prama Hikvision India	Camera
24B209	Avaya	VoIP
24B231	Dongguan Liesheng	
24B2B9	Liteon	
24B2DE	Espressif	IoT
24B339	Apple	Phone
24B5B9	Motorola Mobility LLC,	Phone
24B5F2	Shanghai Ingeek	
24B657	Cisco	Router
24B6B8	Friem Spa	
24B6FD	Dell	Computer
24B72A	China Dragon Technology	
24B7DA	Fiberhome	
24B88C	Crenus	
24B8D2	Opzoon	
24BA13	Riso Kagaku	
24BA23	Cisco	Router
24BA30	Technical Consumer	
24BA79	New H3C	
24BBC1	Absolute Analysis	
24BBC9	Shenzhen SuperElectron	
24BC82	Dali Wireless	
24BCF8	Huawei	Phone
24BE05	Hewlett Packard	Computer
24BE18	Dadoutek Company Limited	
24BF74	Hamamatsu Photonics K.K	
24C013	zte	Phone
24C0B3	Rsf	
24C17A	Beijing Iactive	
24C1BD	Crrc Dalian R&D	
24C35D	Duke University	
24C3F9	Securitas Direct AB	
24C406	Sunitec Technology	
24C42F	Philips Lifeline	
24C44A	zte	Phone
24C613	Samsung	Phone
24C696	Samsung	Phone
24C848	mywerk Portal	
24C86E	Chaney Instrument Co	
24C8D3	McWane India Pvt	
24C9A1	Ruckus Wireless	Router
24C9DE	Genoray	
24CACB	Fiberhome	
24CBE1	Ericsson AB	
24CBE7	MYK	
24CD8D	Murata Manufacturing	Smart Home
24CE33	Amazon	
24CF21	Shenzhen State Micro	
24CF24	Beijing Xiaomi Mobile	Phone
24D0DF	Apple	Phone
24D13F	Mexus	
24D1A1	Shenzhen Cultraview	
24D208	Sensata	
24D2CC	SmartDrive	
24D337	Xiaomi	Phone
24D3F2	zte	Phone
24D51C	Zhongtian broadband	
24D53B	Motorola Mobility LLC,	Phone
24D5E4	Cisco	Router
24D660	Silicon Laboratories	
24D76B	Syntronic AB	
24D79C	Cisco	Router
24D7EB	Espressif	IoT
24D81E	MirWifi,Joint-Stock	
24D904	Sichuan Changhong	
24D921	Avaya	VoIP
24DA11	NO NDA	
24DA33	Huawei	Phone
24DA9B	Motorola Mobility LLC,	Phone
24DAB6	Sistemas de Gestión	
24DB94	Juniper	Router
24DBAC	Huawei	Phone
24DBAD	ShopperTrak RCT	
24DBED	Samsung	Phone
24DC0F	Phytium	
24DCC3	Espressif	IoT
24DD1B	Qingdao Hi-image	
24DE8A	Nokia Solutions and	
24DEC6	Hewlett Packard	Computer
24DEEB	Huawei	Phone
24DF17	Shenzhen Sande Dacom	
24DF6A	Huawei	Phone
24DFA7	Hangzhou BroadLink	Router
24E124	Xiamen Milesight IoT	
24E271	Qingdao Hisense	TV
24E29D	Huawei Device	Phone
24E314	Apple	Phone
24E3A4	Fiberhome	
24E3DE	China Telecom Fufu	
24E43F	Wenzhou Kunmei	
24E4C8	Fiberhome	
24E4CE	Kaon	
24E50F	Google	
24E5AA	Philips Oral Healthcare	Medical
24E6BA	JSC Zavod im. Kozitsky	
24E853	LG Innotek	
24E8CE	Qingdao Haier	Appliance
24E8E5	Shenzhen Skyworth	
24E927	TomTom	
24E9B3	Cisco	Router
24E9CA	Huawei Device	Phone
24EA40	Helmholz GmbH & Co	
24EB16	Intel Corporate	Computer
24EB65	SAET I.S. S.r.l	
24EBED	Huawei	Phone
24EC4A	Espressif	IoT
24EC51	ADF Technologies Sdn Bhd	
24EC99	Askey Computer	
24ECD6	CSG Science &	
24EDFD	Siemens Canada Limited	
24EE3A	Chengdu Yingji	
24EE5D	Vizio	TV
24EE9A	Intel Corporate	Computer
24EFB4	Shanghai Neardi	
24F094	Apple	Phone
24F0D3	Samsung	Phone
24F0FF	GHT	
24F128	Telstra	
24F150	Guangzhou Qi'an	
24F27F	Hewlett Packard	Computer
24F2DD	Radiant Vision	
24F306	Itel Mobile Limited	
24F3E3	eero	
24F40A	Samsung	Phone
24F57E	Hwh	
24F5A2	Belkin	
24F5AA	Samsung	Phone
24F603	Huawei	Phone
24F677	Apple	Phone
24F68D	Nokia	
24FAD4	ShenZhen More Star	
24FAD6	Emstone	
24FAF3	Shanghai Flexem	
24FB65	Huawei	Phone
24FBE3	HP	Computer
24FC4E	Juniper	Router
24FCE5	Samsung	Phone
24FD0D	Intelbras	
24FD52	Liteon	
24FD5B	SmartThings	Smart Home
24FDFA	Private	
24FE9A	CyberTAN	
2800AF	Dell	Computer
28011C	zte	Phone
2801CD	Mellanox	Switch
28022E	Apple	Phone
280244	Apple	Phone
280245	Konze System	
2802D8	Samsung	Phone
28047A	WNC	
2804C6	Wanan Hongsheng	
2804E0	Fermax Electronica S.A.U	
28052E	Dematic	
2805A5	Espressif	IoT
28061E	Ningbo Global Useful	
28068D	Itl	
280708	Samsung	Phone
28070D	Guangzhou Winsound	
280AEE	Renesas Electronics	
280B5C	Apple	Phone
280C28	Unigen DataStorage	
280C2D	Qualvision	
280C50	Intel Corporate	Computer
280CB8	Mikrosay Yazilim ve	
280DFC	Sony Interactive	Gaming
280E8B	Beijing Spirit	
280FC5	Beijing Leadsec	
280FEB	LG Innotek	
28101B	MagnaCom	
28107B	D-Link	Router
2811A5	Bose	Audio
2811A8	Intel Corporate	Computer
2811EC	Huawei	Phone
281293	Honor Device	Phone
2812D0	Motorola Mobility LLC,	Phone
281471	Lantis	
2815A4	Shenzhen Pinsu Zhilian	
28162E	2Wire	
28167F	Xiaomi	Phone
2816A8	Microsoft	Computer
2816AD	Intel Corporate	Computer
281709	Huawei	Phone
28172E	Fiberhome	
2817CB	Software Freedom	
2817CE	Omnisense	
281878	Microsoft	Computer
2818FD	Aditya Infotech	
281B04	Zalliant	
281D21	In One Smart	
281DAA	ASTI India Private	
281DFB	Huawei	Phone
28221E	Huawei	Phone
282246	Beijing Sinoix	
282373	Digita	
2823F5	China Mobile (Hangzhou)	
2824C9	Amazon	
2824FF	WNC	
282536	Shenzhen Holatek	
28255F	Humax	
2826A6	PBR	
2827BF	Samsung	Phone
28285D	Zyxel	Router
282947	Chipsea Technologies	
282986	APC by Schneider	Industrial
2829CC	Corsa Technology	
2829D9	GlobalBeiMing	
282A87	Itel Mobile Limited	
282B96	Huawei Device	Phone
282BB9	Shenzhen Xiongxin	
282C02	IEEE Registration	
282CB2	Tp-Link	Router
282CC4	Huawei	Phone
282D06	AMPAK	
282D7F	Apple	Phone
282E30	Mechatronics Innovation	
282E89	WNC	
282FC2	Automotive Data	
2830AC	Frontiir	
283152	Huawei	Phone
283166	vivo Mobile	Phone
28317E	Hongkong Nano IC	
2831F8	Huawei	Phone
2832C5	HUMAX	
283334	Huawei Device	Phone
283410	Enigma Diagnostics	
2834A2	Cisco	Router
2834FF	Apple	Phone
28353A	Huawei	Phone
283545	Shenzhen Chuangwei-Rgb	
283613	IEEE Registration	
283638	IEEE Registration	
2836F0	Huawei Device	Phone
283713	Shenzhen 3Nod Digital	
28372F	Espressif	IoT
283737	Apple	Phone
28385C	Flextronics	
2838CF	Gen2wave	
283926	CyberTAN	
28395E	Samsung	Phone
283984	Qidi Technology	
2839E7	Preceno	
283A4D	Cloud Network	
283B82	D-Link	Router
283B96	Cool Control	
283C90	Texas Instruments	IoT
283CE4	Huawei	Phone
283DC2	Samsung	Phone
283DE8	Guangzhou Shiyuan	
283E0C	Preferred Robotics	
283E76	Common	
283F69	Sony	
28401A	C8 MediSensors	
2840DD	Sony Interactive	Gaming
284121	OptiSense	
2841C6	Huawei	Phone
2841EC	Huawei	Phone
2843DC	United Memory	
284430	Arcade	
2844F4	Honor Device	Phone
2845AC	Huawei Device	Phone
2847AA	Nokia	
284846	GridCentric	
2848E7	Huawei Device	Phone
284992	Luminator Technology	
2849E9	Apple	Phone
284B54	Apple	Phone
284C53	Intune	
284D7D	zte	Phone
284D92	Luminator Technology	
284E44	Huawei	Phone
284ED7	OutSmart Power	
284EE9	mercury corperation	
284FCE	Liaoning Wontel Science	
285132	Shenzhen Prayfly	
285261	Cisco	Router
2852E0	Layon international	
2852F9	Zhongxin Intelligent	
28534E	Huawei	Phone
2853E0	Sintela	
285471	Huawei Device	Phone
28562F	Espressif	IoT
28563A	Fiberhome	
28565A	Hon Hai Precision Ind	
2856C1	Harman/Becker Automotive	Automotive
28575D	Apple	Phone
285767	Dish	
2857BE	Hangzhou Hikvision	Camera
285923	Xiaomi	Phone
285AEB	Apple	Phone
285B0C	Sichuan Jiuzhou	
285F2F	RNware	
285FDB	Huawei	Phone
286046	Lantech Communications	
286094	Capelec	
286336	Siemens	Industrial
2863BD	Aptiv Services Us	Automotive
2864B0	Huawei Device	Phone
2864EF	Shenzhen Fsan	
28656B	Keystone Microtech	
2866E3	AzureWave	
286847	Silicon Laboratories	
2868D2	Huawei	Phone
286926	OPTOKON, a.s	
286AB8	Apple	Phone
286ABA	Apple	Phone
286B35	Intel Corporate	Computer
286B5C	Cisco	Router
286BB4	SJIT	
286C07	XIAOMI	Phone
286D97	SAMJIN	
286DCD	Beijing Winner	
286DDA	Fiberhome	
286ED4	Huawei	Phone
286F40	Tonly	
286F7F	Cisco	Router
286FB9	Nokia Shanghai Bell	
28704E	Ubiquiti	Router
287184	Spire Payments	
2872C5	Smartmatic	
2872C6	Samsung	Phone
2872F0	Athena	
2873F6	Amazon	
2874F5	Nokia Solutions and	
2875D8	Fujian Star-Net	
287610	IgniteNet	
287681	Silicon Laboratories	
2876CD	Funshion Online	
287777	zte	Phone
2877B1	Tri plus grupa d.o.o	
2877F1	Apple	Phone
287994	Realplay Digital	
287AB4	Huawei	Phone
287AEE	Commscope	
287B09	zte	Phone
287B11	Hui Zhou Gaoshengda	
287CDB	Hefei Toycloud	
287E80	Hui Zhou Gaoshengda	
287FCF	Intel Corporate	Computer
288023	Hewlett Packard	Computer
28806E	Pirelli Tyre S.p.A	
288088	Netgear	Router
28808A	Huawei	Phone
2880A2	Inseego Wireless	
28827C	Bosch Automative	Automotive
288328	Emaldo	
288335	Samsung	Phone
2883C9	Apple	Phone
28840E	silicon valley	
288485	Espressif	IoT
2884FA	SHARP	TV
28852D	Touch	
2885BB	Zen Exim Pvt	
28875F	Annapurna	
288761	LG Innotek	
2887AF	Advantech Technology	Industrial
2887BA	TP-Link	Router
288915	CashGuard Sverige AB	
288A1C	Juniper	Router
288CB8	zte	Phone
288EB9	Wacom	
288EEC	Apple	Phone
288FF6	Apple	Phone
289104	TP-Link	Router
289176	Indyme Solutions	
2891D0	Stage Tec	Automotive
289200	Intel Corporate	Computer
28924A	Hewlett Packard	Computer
28937D	Sichuan Tianyi Comheart	
2893FE	Cisco	Router
289401	Netgear	Router
28940F	Cisco	Router
2894AF	Samhwa Telecom	
289529	Intel Corporate	Computer
2896B0	Huawei	Phone
2897B8	myenergi	
28987B	Samsung	Phone
28993A	Arista	Switch
2899C7	Lindsay Broadband	
289A4B	SteelSeries ApS	Gaming
289AF7	ADVA Optical Networking	
289AFA	TCT mobile	
289C6E	Shanghai High-Flying	
289E1E	Texas Instruments	IoT
289E97	Huawei	Phone
289EDF	Danfoss Turbocor	
289EFC	Sagemcom Broadband SAS	Storage
289F04	Samsung	Phone
28A02B	Apple	Phone
28A06B	Intel Corporate	Computer
28A183	Alpsalpine Co,.Ltd	
28A186	enblink	Camera
28A192	GERP Solution	
28A1EB	Etek Technology	
28A241	exlar	
28A24B	Juniper	Router
28A331	Sierra Wireless, ULC	
28A44A	Intel Corporate	Computer
28A53F	vivo Mobile	Phone
28A574	Miller Electric Mfg. Co	
28A5EE	Shenzhen SDGI CATV	
28A6AC	seca gmbh & co	
28A6DB	Huawei	Phone
28A915	Servercom (India)	
28AC67	Mach Power,	
28AC9E	Cisco	Router
28AD18	Hui Zhou Gaoshengda	
28AD3E	Shenzhen TONG BO WEI	
28ADEA	Mallow SAS	
28AF0A	Sirius XM Radio	
28AF21	zte	Phone
28AF42	Samsung	Phone
28AFE5	Shenzhen C-Data	
28AFFD	Cisco	Router
28B0CC	Xenya d.o.o	
28B133	SHINEMAN(SHENZHEN)	
28B20B	NXP USA	IoT
28B221	Sienda Multimedia	
28B27C	Sailing Northern	
28B2BD	Intel Corporate	Computer
28B371	Ruckus Wireless	Router
28B3AB	Genmark Automation	
28B3AF	Qualynxus	
28B446	Shenzhen Chuangwei-Rgb	
28B448	Huawei	Phone
28B4FB	Sprocomm	
28B591	Cisco	Router
28B5E8	Texas Instruments	IoT
28B67C	KEBODA Intelligent	
28B77C	IEEE Registration	
28B829	Juniper	Router
28B9D9	Radisys	
28BA18	NextNav	
28BAB5	Samsung	Phone
28BAB9	Acme Lighting	
28BB59	RNET	
28BBB2	Infinix mobility limited	
28BBED	Bouffalo Lab (Nanjing)	
28BC05	BLU Products	
28BC18	SourcingOverseas	
28BC56	EMAC	
28BD89	Google	
28BE03	TCT mobile	
28BE43	vivo Mobile	Phone
28BE9B	Vantiva USA	
28BEF3	Fujian Star-Net	
28BF89	Fiberhome	
28C01B	Shenzhen Skyworth	
28C039	Huawei	Phone
28C0DA	Juniper	Router
28C13C	Hon Hai Precision	
28C1A0	Apple	Phone
28C21F	Samsung	Phone
28C2DD	AzureWave	
28C538	Apple	Phone
28C5C8	HP	Computer
28C5D2	Intel Corporate	Computer
28C63F	Intel Corporate	Computer
28C671	Yota Devices OY	
28C68E	Netgear	Router
28C709	Apple	Phone
28C718	Altierre	
28C7CE	Cisco	Router
28C825	DellKing Industrial	Computer
28C87A	Commscope	
28C87C	zte	Phone
28C914	Taimag	
28C97A	New H3C	
28CA09	ThyssenKrupp Elevators	
28CB5C	Shenzhen CPETEK	
28CBEB	One	
28CC01	Samsung	Phone
28CCFF	Corporacion Empresarial	
28CD1C	Espotel Oy	
28CD4C	Individual Computers	
28CD9C	Shenzhen Dynamax	
28CDC1	Raspberry Pi Trading	IoT
28CDC4	Chongqing Fugui	
28CE15	Shenzhen Xinwei	
28CF08	Essys	
28CF51	Nintendo	Gaming
28CFDA	Apple	Phone
28CFE9	Apple	Phone
28D043	AzureWave	
28D044	Shenzhen Xinyin	
28D0CB	Adtran	
28D0EA	Intel Corporate	Computer
28D0F5	Ruijie	
28D127	Beijing Xiaomi Mobile	Phone
28D1AF	Nokia	
28D1B7	Shenzhen YOUHUA	
28D244	LCFC(Hefei)	
28D25A	Infinix mobility limited	
28D3EA	Huawei Device	Phone
28D41E	Barrot	
28D436	Jiangsu dewosi electric	
28D576	Premier Wireless	
28D5B1	Apple	Phone
28D6EC	Huawei	Phone
28D93E	Telecor	
28D98A	Hangzhou Konke	
28D997	Yuduan Mobile	
28DB02	zte	Phone
28DB81	Shanghai Guao Electronic	
28DBA7	Silicon Laboratories	
28DCC3	Huawei	Phone
28DE1C	Samsung	Phone
28DE59	Domus NTW	
28DE65	Hewlett Packard	Computer
28DEA8	zte	Phone
28DEE5	Huawei	Phone
28DEF6	bioMerieux	
28DFEB	Intel Corporate	Computer
28E02C	Apple	Phone
28E14C	Apple	Phone
28E297	Shanghai InfoTM	
28E31F	Xiaomi	Phone
28E347	Liteon	
28E34E	Huawei	Phone
28E424	New H3C	
28E476	Pi-Coral	
28E5B0	Huawei	Phone
28E608	Tokheim	
28E6A9	Samsung	Phone
28E6E9	SIS Sat Internet	
28E71D	Arista	Switch
28E794	Microtime Computer	
28E7CF	Apple	Phone
28E971	EM Microelectronic	
28E98E	Mitsubishi Electric	
28EA0B	Microsoft	Computer
28EA2D	Apple	Phone
28EA5B	Samsara	
28EB0A	Rolling Wireless	
28EBA6	Nex-T	
28EBB7	ambie	
28EC22	eero	
28EC95	Apple	Phone
28EC9A	Texas Instruments	IoT
28ED58	JAG Jakob	
28ED6A	Apple	Phone
28EDE0	AMPAK	
28EE2C	Frontline Test Equipment	
28EE52	Tp-Link	Router
28EED3	Shenzhen Super D	
28EF01	Amazon	
28F033	Apple	Phone
28F076	Apple	Phone
28F10E	Dell	Computer
28F358	2C - Trifonov & Co	
